2024-05-20 18:04:53,195:INFO:Epoch: 89, Total Reward: -720.2844452840013, Loss: 0.6180034130811691, Merge Time: 120.0, Gap: 211.298100391601, Gap Rear: 81.2889635050801, Avg Speed: 2.9682619971891904
2024-05-20 18:04:55,722:INFO:Epoch: 90, Total Reward: -322.32382838344546, Loss: 0.596265472471714, Merge Time: 126.0, Gap: 78.39505303384175, Gap Rear: 65.08995537417995, Avg Speed: 2.6796680623194824
2024-05-20 18:04:57,937:INFO:Epoch: 91, Total Reward: -423.5547964857995, Loss: 0.3683764487504959, Merge Time: 117.0, Gap: 63.954547114599976, Gap Rear: 39.83967570653121, Avg Speed: 2.910462041503269
2024-05-20 18:04:59,952:INFO:Epoch: 92, Total Reward: -1759.3169867280046, Loss: 0.5602682381868362, Merge Time: 117.0, Gap: 63.04066453844088, Gap Rear: 21.685242927633226, Avg Speed: 3.0706318543491617
2024-05-20 18:05:02,088:INFO:Epoch: 93, Total Reward: -2057.014652605718, Loss: 0.6892779469490051, Merge Time: 132.0, Gap: 57.46248552486978, Gap Rear: 42.78916427833538, Avg Speed: 2.7367369043320595
2024-05-20 18:05:04,084:INFO:Epoch: 94, Total Reward: -1320.9588279424236, Loss: 0.5914388447999954, Merge Time: 120.0, Gap: 30.096265401211397, Gap Rear: 20.906129751513856, Avg Speed: 3.0058783778043616
2024-05-20 18:05:06,565:INFO:Epoch: 95, Total Reward: -727.0385280555126, Loss: 0.6445695012807846, Merge Time: 133.0, Gap: 114.56977867536477, Gap Rear: 54.7095172819382, Avg Speed: 2.5719519401221334
2024-05-20 18:05:08,656:INFO:Epoch: 96, Total Reward: -1078.3176458416385, Loss: 0.5377649739384651, Merge Time: 110.0, Gap: 30.71790563435766, Gap Rear: 20.765421676843754, Avg Speed: 3.2638585431824607
2024-05-20 18:05:10,613:INFO:Epoch: 97, Total Reward: -1400.324080811114, Loss: 0.5535140782594681, Merge Time: 114.0, Gap: 41.60096705504306, Gap Rear: 58.885668532498414, Avg Speed: 3.1408211270734445
2024-05-20 18:05:12,602:INFO:Epoch: 98, Total Reward: 142.95609145875804, Loss: 0.652578666806221, Merge Time: 108.0, Gap: 143.27736652013277, Gap Rear: 21.685242927633226, Avg Speed: 3.229285991831527
2024-05-20 18:05:14,549:INFO:Epoch: 99, Total Reward: -1475.5093692698222, Loss: 0.35866642743349075, Merge Time: 113.0, Gap: 22.457549104532216, Gap Rear: 21.968859563441946, Avg Speed: 3.175974086819614
